car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
https://www.cardekho.com/buy-used-car-details/used-Chevrolet-Beat-Diesel-Lt-cars-Kolkata_ecb6a586-cf12-4d7d-81f9-5f3e591ccc49.htm,0,Diesel,Hatchback,"28,614",Manual,2,2nd Owner,Chevrolet,Chevrolet Beat,2014,454,Diesel LT,₹ 2.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2014,Comprehensive,Diesel,5 Seats,"28,614 Kms",wb52,Second Owner,936 cc,Manual,2014.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.44 kmpl,936 CC,56.3bhp@4000rpm,142.5Nm,,5,Silver,SMARTECH Diesel Engine,936,142.5Nm@1750rpm,3.0,4.0,DOHC,Direct Injection,,Yes,No,3640mm,1595mm,1550mm,2375mm,,,1025,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless ,,5,,170-litres,,21.2 Seconds,165 kmph
https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-Bs-Iv-cars-Kolkata_fb1358ec-55e6-4e30-911b-854f63ec2f5e.htm,0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2010,4350,VXI BS IV,₹ 2.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,First Owner,998 cc,Manual,2010.0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.9 kmpl,998 CC,67.1bhp@6200rpm,90Nm,14,5,Others,K Series Petrol Engine,998,90Nm@3500rpm,3.0,4.0,,MPFI,,No,No,3595mm,1495mm,1700mm,2400mm,1295mm,1290mm,885kg,1350kg,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless, Radial",14,4,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-cars-Kolkata_d5a0548b-6e15-40ca-8102-95f75743755c.htm,0,Petrol,Hatchback,"34,895",Manual,1,1st Owner,Maruti,Maruti Alto 800,2015,3942,VXI,₹ 2.39 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2015,Comprehensive,Petrol,5 Seats,"34,895 Kms",WB32,First Owner,796 cc,Manual,2015.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.74 kmpl,796 CC,47.3bhp@6000rpm,69Nm,,5,White,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,725kg,1185kg,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,,177-litres,,19 Seconds,140 kmph
https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-Zeta-Cvt-cars-Kolkata_b94e043a-9352-4aea-b1a1-1553c59c0ded.htm,0,Petrol,Hatchback,"5,891",Automatic,1,1st Owner,Maruti,Maruti Baleno,2021,6782,Zeta CVT,₹ 8.61 Lakh,₹ 8.78 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2021,Comprehensive,Petrol,5 Seats,"5,891 Kms",WB02,First Owner,1197 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,19.56 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,R16,5,Silver,1.2L VVT Engine,1197,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,,No,No,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,910-935,1360kg,CVT,FWD,5,Electric,4.9,Disc,Drum,"Tubeless,Radial",R16,5,,339-litres,,12.79 seconds,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-E200-Edition-E-cars-Kolkata_543c65d0-16ab-4c8d-9745-432c76d0f3bd.htm,0,Petrol,Sedan,"28,204",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz E-Class,2017,4575,E200 Edition E,₹ 35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Comprehensive,Petrol,5 Seats,"28,204 Kms",MH14,Second Owner,1991 cc,Automatic,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,12 kmpl,1991 CC,184bhp@5500rpm,300Nm,17,5,Brown,In-Line Petrol Engine ,1991,300Nm@1200-4000rpm,4.0,4.0,DOHC,Direct Injection,,Yes,No,4879mm,2071mm,1474mm,2874mm,1598mm,1614mm,1720kg,2200kg,7 Speed,RWD,5,Power,5.3 metres,Ventilated Disc,Solid Disc,"Tubeless,Radial",17,4,,540-litres,,7.9 Seconds,233 Kmph
https://www.cardekho.com/buy-used-car-details/used-Maruti-Ignis-1.2-Amt-Zeta-Bsiv-cars-Kolkata_f6896aae-0895-4efd-8259-7dcac3af684e.htm,0,Petrol,Hatchback,"17,776",Automatic,2,2nd Owner,Maruti,Maruti Ignis,2020,5555,1.2 AMT Zeta BSIV,₹ 5.98 Lakh,₹ 6.49 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Petrol,5 Seats,"17,776 Kms",WB02,Second Owner,1197 cc,Automatic,2020.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,20.89 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,15,5,Blue,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,No,No,3700mm,1690mm,1595mm,2435mm,,,855,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,"Tubeless,Radial",15,5,,260-litres,,13.69 Seconds,
https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-Vx-cars-Kolkata_aef4dbb9-2030-4408-9026-4b318887fdc5.htm,0,Diesel,Sedan,"66,000",Manual,1,1st Owner,Honda,Honda City,2017,1210,i DTec VX,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Third Party insurance,Diesel,5 Seats,"66,000 Kms",WB02,First Owner,1498 cc,Manual,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,26 kmpl,1498 CC,98.6bhp@3600rpm,200Nm,15,5,White,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,Yes,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1165kg,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,,510-litres,16.0:1,10 Seconds,175 Kmph
https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Vxi-Amt-1.2-cars-Kolkata_931d1daa-a71b-42f2-9418-59f07197c1a2.htm,0,Petrol,Hatchback,"10,667",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2020,7051,VXI AMT 1.2,₹ 5.59 Lakh,₹ 6.08 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Comprehensive,Petrol,5 Seats,"10,667 Kms",WB10,First Owner,1197 cc,Automatic,2020.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20.52 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,,5,Silver,K12M Petrol Engine,1197,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,69 x 72 mm,No,No,3655 mm,1620 mm,1675 mm,2435 mm,,,830-845kg,1340kg,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,"Tubeless Tyres, Radial",,5,,341 Litres,,18.6 Seconds,
https://www.cardekho.com/buy-used-car-details/used-Kia-Sonet-Htx-Diesel-Bsvi-cars-Kolkata_b714fb88-30de-4236-9f1a-c926b4282477.htm,0,Diesel,SUV,"27,218",Manual,1,1st Owner,Kia,Kia Sonet,2021,8007,HTX Diesel BSVI,₹ 10.35 Lakh,₹ 10.55 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2021,Comprehensive,Diesel,5 Seats,"27,218 Kms",WB12,First Owner,1493 cc,Manual,2021.0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18.4 kmpl,1493 CC,98.63bhp@4000rpm,240Nm,16,5,Red,1.5 L CRDi WGT,1493,240Nm@1500-2750rpm,4.0,4.0,,CRDi,,Yes,,3995mm,1790,1642,2500,,,1215,,6-Speed,FWD,5,Electric,,Disc,Drum,"Tubeless, Radial",16,5,,392,,,
https://www.cardekho.com/used-car-details/used-Bmw-3-Series-Gran-Limousine-330li-M-Sport-Bsvi-cars-Kolkata_a5fc931a-4cdf-4af7-b70e-66b2ac21e19a.htm,0,Petrol,Coupe,170,Automatic,1,1st Owner,BMW,BMW 3 Series Gran Limousine,2023,9537,330Li M Sport BSVI,₹ 58.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2023,Third Party insurance,Petrol,5 Seats,170 Kms,WB02,First Owner,1998 cc,Automatic,2023.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,15.39 kmpl,1998 CC,254.79bhp@5000rpm,400Nm,18,5,White,TwinPower Turbo,1998,400Nm@1550-4400rpm,4.0,4.0,,,,,,4823,1827,1441,,,,1645,,8 Speed,RWD,5,,,,,,18,,,,,6.2,
https://www.cardekho.com/used-car-details/used-Ford-Figo-1.2p-Titanium-Mt-cars-Kolkata_b6b109d1-e140-4392-9e24-1111bc6fdd25.htm,0,Petrol,Hatchback,"28,000",Manual,1,1st Owner,Ford,Ford Figo,2015,1021,1.2P Titanium MT,₹ 2.59 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"28,000 Kms",WB02,First Owner,1196 cc,Manual,2015.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,18.16 kmpl,1196 CC,86.8bhp@6300rpm,112Nm,14,5,Grey,Ti-VCT Petrol Engine,1196,112Nm@4000rpm,4.0,4.0,DOHC,Direct Injection,,No,No,3886mm,1695mm,1525mm,2491mm,1492mm,1484mm,1040-1130kg,,5 Speed,FWD,5,EPAS,4.9 meters,Ventilated Disc,Drum,Tubeless,14,5,,257-litres,11.0:1,15.7 Seconds,157 Kmph
https://www.cardekho.com/used-car-details/used-Audi-S5-Sportback-3.0l-Tfsi-Quattro-Bsvi-cars-Kolkata_1fbf6e3d-8b1f-4572-81ad-6039a11fff33.htm,0,Petrol,Coupe,"12,300",Automatic,2,2nd Owner,Audi,Audi S5 Sportback,2021,8396,3.0L TFSI Quattro BSVI,₹ 59.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Third Party insurance,Petrol,5 Seats,"12,300 Kms",WB02,Second Owner,2994 cc,Automatic,2021.0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,,2994 CC,348.66bhp@5400-6400rpm,500Nm,19,5,Blue,3.0 L V6 TFSI Petrol engine,2994,500Nm@1370-4500rpm,6.0,4.0,,TFSI,,Yes,,4765mm,1845mm,1390mm,2825mm,,,1760kg,2035kg,8-speed tiptronic,AWD,5,,,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",19,4,,465,,4.8,250kmph
https://www.cardekho.com/used-car-details/used-Kia-Seltos-Htx-Ivt-cars-Kolkata_03ef45cc-148d-4808-b151-0fd577f1b584.htm,0,Petrol,SUV,"10,372",Automatic,2,2nd Owner,Kia,Kia Seltos,2020,8948,HTX IVT,₹ 13 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2020,Comprehensive,Petrol,5 Seats,"10,372 Kms",WB02,Second Owner,1497 cc,Automatic,2020.0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,,1497 CC,113.43bhp@6300rpm,144Nm,17,5,White,SMARTSTREAM G1.5,1497,144Nm@4500rpm,4.0,4.0,,MPI,,No,,4315mm,1800mm,1645mm,2610mm,,,1400,,IVT,FWD,5,Electric,,Disc,Disc,"Tubeless, Radial",17,5,,433,,,
https://www.cardekho.com/used-car-details/used-Maruti-Baleno-1.2-Alpha-cars-Kolkata_8fe4ed0d-5830-428e-b63a-1a4621fff146.htm,0,Petrol,Hatchback,"6,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,3970,1.2 Alpha,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2019,Comprehensive,Petrol,5 Seats,"6,000 Kms",WB20,First Owner,1197 cc,Manual,2019.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,16,5,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,890Kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",16,5,,339-litres,,12.36 seconds,180 Kmph
